episode,reward,length,loss
1871,147.5606543122756,1000,-56.79812240600586
1872,142.1373092999211,1000,-75.00382232666016
1873,105.48057810268423,1000,-88.38045501708984
1874,148.60038420116862,1000,-60.169368743896484
1875,124.04419914158551,1000,-85.99996185302734
1876,65.7215612443489,1000,-56.36309814453125
1877,89.36672988039538,1000,-68.64974975585938
1878,106.58498623155022,1000,-75.67601013183594
1879,83.73280458958402,1000,-55.733585357666016
1880,105.18819984144795,1000,-89.04898071289062
1881,46.20077084980201,246,-6.4240570068359375
1882,-13.93874502594899,258,-6.641712665557861
1883,144.83094064067257,1000,-95.8620376586914
1884,108.9243132642846,1000,-54.49243927001953
1885,92.88757801962026,1000,-62.747276306152344
1886,70.1849331359364,1000,-70.71598052978516
1887,-12.448737135080762,261,-15.847326278686523
1888,40.173011431089066,191,-11.04300308227539
1889,-14.065162536126309,233,-4.437856674194336
1890,89.24769991362945,1000,-65.39494323730469
1891,158.31897799901859,1000,-96.47500610351562
1892,60.86695905002742,223,-16.75341796875
1893,85.24915435733713,1000,-87.1463623046875
1894,108.73216852918489,1000,-59.762428283691406
1895,-9.175307048177487,248,-7.767299175262451
1896,93.70116327315179,1000,-112.31361389160156
1897,31.332952858252185,260,-23.090744018554688
1898,97.26037373609087,1000,-55.38483428955078
1899,100.0259756768179,1000,-59.560420989990234
1900,83.60872188664183,1000,-73.59184265136719
1901,7.715359009398057,269,6.111527442932129
1902,35.32586228669549,1000,-81.83036804199219
1903,84.3666947712918,1000,-73.2113037109375
1904,45.32483616572925,1000,-107.72216033935547
1905,69.38073188029882,1000,-60.351985931396484
1906,14.883564313345031,1000,-33.13962173461914
1907,127.02272942875773,1000,-125.93353271484375
1908,-67.81870406703217,382,-11.953229904174805
1909,88.09984020386163,1000,-95.4841079711914
1910,102.38312445348961,1000,-36.386688232421875
1911,112.71498613384318,1000,-38.29691696166992
1912,107.58874103926901,1000,-71.62832641601562
1913,118.17705098162268,1000,-61.516510009765625
1914,-156.75257149070865,529,-30.417274475097656
1915,117.5914513090925,1000,-88.39738464355469
1916,81.31088672753637,1000,-77.78921508789062
1917,97.91801882097272,1000,-96.24516296386719
1918,-227.85393664833197,651,-15.873688697814941
1919,116.44303176496105,1000,-93.63206481933594
1920,113.12127438454185,1000,-103.7081527709961
1921,74.89766372085914,1000,-92.80067443847656
1922,79.66755284929688,1000,-78.90518951416016
1923,152.23372265196352,1000,-73.9655532836914
1924,5.1725480007401785,351,-5.013567924499512
1925,-5.9936246770018045,244,1.1279029846191406
1926,92.39983516033637,1000,-80.57132720947266
1927,124.08188658441992,1000,-94.48855590820312
1928,75.7506637165749,1000,-72.03168487548828
1929,93.51333851688625,1000,-71.654052734375
1930,102.55298156848343,1000,-58.60649871826172
1931,30.669008566720006,1000,-6.543291091918945
1932,164.1912661796114,1000,-120.6361083984375
1933,33.6489724602726,234,-24.814319610595703
1934,134.68928719948988,1000,-63.844200134277344
1935,171.44751370186398,1000,-81.62371826171875
1936,113.15820541337902,1000,-47.68228530883789
1937,98.61108919772457,1000,-75.09298706054688
1938,104.25825216829048,1000,-56.375614166259766
1939,12.954655411943284,1000,7.2523040771484375
1940,18.14681642801986,233,-11.131908416748047
1941,115.3636815524034,1000,-65.12637329101562
1942,78.35642152166355,1000,-47.57698440551758
1943,-11.723421130263247,274,-10.362756729125977
1944,-10.300361283426923,394,-8.008184432983398
1945,168.620613496452,1000,-76.17501068115234
1946,142.22618437296939,1000,-75.66973114013672
1947,119.73662386897354,1000,-26.692447662353516
1948,92.63898308058883,1000,-80.51205444335938
1949,146.14140960306185,1000,-44.44215393066406
1950,140.53731018179835,1000,-76.16107177734375
1951,117.14477876733554,1000,-69.75031280517578
1952,56.85218486860208,305,-16.759729385375977
1953,105.90656857686311,1000,-54.024986267089844
1954,118.91137440349465,1000,-59.77542495727539
1955,-33.61782146825577,263,-21.324604034423828
1956,-8.109133346477867,1000,6.048271179199219
1957,113.95101348469252,1000,-59.80942916870117
1958,21.12014564072285,1000,-35.59954071044922
1959,113.2151430138951,1000,-95.95418548583984
1960,80.818578155268,1000,-67.68278503417969
1961,87.73352831617696,1000,-69.62710571289062
1962,114.08795818982885,1000,-56.770294189453125
1963,-5.9954862228193235,317,-4.049468994140625
1964,114.85766625587048,1000,-65.56214904785156
1965,98.30426650081931,1000,-31.410667419433594
1966,92.12458842181712,1000,-36.082740783691406
1967,92.8613904811129,1000,-67.61300659179688
1968,58.09169049395147,1000,-40.03404998779297
1969,132.50062451047387,1000,-104.52273559570312
1970,115.41939412113268,1000,-72.7452392578125
1971,101.23272707433254,1000,-29.58219337463379
1972,130.55527558594468,1000,-81.82756042480469
1973,81.36882821498797,1000,-86.06417846679688
1974,141.33584429636338,1000,-47.4123420715332
1975,-8.797506733085072,337,-5.4695587158203125
1976,-46.58900025368874,241,-9.082900047302246
1977,129.64169315650156,1000,-82.49259948730469
1978,109.01737520055634,1000,-74.57263946533203
1979,116.6173341527881,1000,-54.67888259887695
1980,28.898920743970706,250,-7.433437347412109
1981,117.88281386425008,1000,-67.6190185546875
1982,-56.68417338690422,248,-9.393789291381836
1983,-15.611512188347646,253,-1.9432129859924316
1984,94.01465251298369,1000,-69.36592864990234
1985,38.66873733018491,1000,-8.78329086303711
1986,81.07949748229646,1000,-46.003822326660156
1987,98.3966486354712,1000,-48.81171798706055
1988,140.3503738084926,1000,-68.22193908691406
1989,118.32842482014938,1000,-64.00773620605469
1990,130.23884297878678,1000,-70.53459930419922
1991,120.0845127223344,1000,-79.23723602294922
1992,95.9234096576777,1000,-58.17238235473633
1993,-17.379903873769322,310,9.668035507202148
1994,102.14258300768299,1000,-31.13297462463379
1995,-17.436458169107652,289,-2.7432167530059814
1996,140.3547528159343,1000,-77.07783508300781
1997,86.08755542881804,1000,-56.44050216674805
1998,35.34341069194941,1000,-25.664657592773438
1999,100.81157024723818,1000,-55.494564056396484
2000,125.03136659876687,1000,-53.43041229248047
2001,181.90119510099862,1000,-110.69033813476562
2002,118.1943797529197,1000,-68.33164978027344
2003,-2.7778667597935396,248,-2.4432015419006348
2004,97.08215586867065,1000,-49.89804458618164
2005,91.915083702456,1000,-9.107086181640625
2006,147.9719659970332,1000,-95.4159164428711
2007,98.9694254799798,1000,-71.26579284667969
2008,88.16719205769539,1000,-60.170738220214844
2009,150.8683278843559,1000,-109.84634399414062
2010,-75.06277465255314,321,-7.433520317077637
2011,-27.903258476686602,241,2.084995746612549
2012,113.01912175244809,1000,-38.393943786621094
2013,113.60753265333834,1000,-84.47663116455078
2014,102.74447566576274,1000,-59.685298919677734
2015,-17.606156137019028,312,-6.454135894775391
2016,-63.1308423843125,312,-2.354562282562256
2017,13.835975833117018,221,-19.925533294677734
2018,119.5086449034589,1000,-56.199771881103516
2019,-10.292629466093729,302,-5.481605529785156
2020,90.90296874468143,1000,-55.92551040649414
2021,-36.279691523827665,287,4.140376567840576
2022,-65.37051676646345,303,-8.222820281982422
2023,-30.061350640846058,199,-12.164748191833496
2024,-31.72090715523268,806,-42.7130126953125
2025,-0.285762659692125,281,-27.002187728881836
2026,107.87123354291663,1000,-38.112335205078125
2027,-13.33164614173566,235,-20.286161422729492
2028,20.784548960244535,200,-20.263046264648438
2029,108.55782642579831,1000,-102.40997314453125
2030,102.57506908908505,1000,-64.72530364990234
2031,117.32008788306038,1000,-58.037376403808594
2032,-5.7513447149363515,226,-19.871273040771484
2033,96.74564888300289,1000,-92.27584075927734
2034,99.89278482144647,1000,-75.36998748779297
2035,110.89175795579703,1000,-36.5118408203125
2036,136.5893967614777,1000,-55.29819869995117
2037,139.73559891234518,1000,-71.78746795654297
2038,23.564101494780374,251,-5.184565544128418
2039,141.28854962593806,1000,-65.45668029785156
2040,-166.6207373000142,583,46.40642547607422
2041,138.42221111615595,1000,-64.45923614501953
2042,90.68914288800546,1000,-93.73538970947266
2043,86.4668054757361,1000,-55.8061637878418
2044,94.98027717435376,1000,-76.64214324951172
2045,51.0702023826292,1000,-36.03389358520508
2046,99.11253156098282,1000,-50.67677307128906
2047,122.95369047148324,1000,-39.964962005615234
2048,0.15040048351323776,278,-9.228904724121094
2049,107.11636241655405,1000,-77.40142059326172
2050,127.37977482897038,1000,-74.44054412841797
2051,84.0773680717536,1000,-66.0447998046875
2052,107.95839715298338,1000,-73.01651000976562
2053,121.13477821323387,1000,-40.60935592651367
2054,11.142045291447161,1000,1.6866302490234375
2055,74.64633637984718,1000,-29.284671783447266
2056,87.20723882943062,1000,-63.25057601928711
2057,108.35948565033,1000,-61.73518753051758
2058,86.86679546713168,1000,-77.04129028320312
2059,123.94240215222327,1000,-103.24574279785156
2060,147.72174529690946,1000,-103.13777160644531
2061,4.76377268933784,1000,-65.79134368896484
2062,42.245317958853825,1000,7.430805206298828
2063,146.60973498068634,1000,-75.76734924316406
2064,134.73698733545197,1000,-81.26215362548828
2065,-37.216253215859865,341,-25.720922470092773
2066,129.09390510836022,1000,-85.92622375488281
2067,157.84651159824665,1000,-100.1048812866211
2068,119.1819966435156,1000,-69.6805419921875
2069,104.30692091268592,1000,-97.24791717529297
2070,165.69852322964297,1000,-108.62788391113281
2071,165.01703938561354,1000,-112.64786529541016
2072,132.44196618299205,1000,-85.28453826904297
2073,118.25506653294947,1000,-57.91193389892578
2074,121.45603162170903,1000,-82.31413269042969
2075,87.04956159193618,1000,-56.6826171875
2076,107.75120691720205,1000,-52.07648468017578
2077,157.9817320455559,1000,-106.92152404785156
2078,120.07212714998064,1000,-48.90699005126953
2079,128.1381666671704,1000,-81.02862548828125
2080,145.90903447886885,1000,-81.4760513305664
2081,156.81358220782386,1000,-68.23428344726562
2082,127.43275834511306,1000,-70.11994934082031
2083,120.67926021088186,1000,-70.27994537353516
2084,128.87767892520483,1000,-54.78276062011719
2085,152.9490767090842,1000,-105.56248474121094
2086,126.57180168863313,1000,-88.8631362915039
2087,18.630547264939537,228,-28.677873611450195
2088,42.88169968654691,317,-25.97800064086914
2089,129.88095206839355,1000,-69.30970001220703
2090,129.19324162398917,1000,-69.9685287475586
2091,-17.529777729544946,311,-19.921558380126953
2092,17.805874415054745,269,-13.456424713134766
2093,147.69740885420126,1000,-100.76641845703125
2094,153.79012320041528,1000,-74.70954895019531
2095,141.22344118661908,1000,-44.854393005371094
2096,41.26950075941855,270,-26.924646377563477
2097,157.3191546735286,1000,-80.72581481933594
2098,17.549996237500125,343,-12.93722152709961
2099,113.02119721261641,1000,-48.550899505615234
2100,128.52502980256716,1000,-51.21691131591797
2101,145.01645891739156,1000,-87.81147003173828
2102,135.05030706586854,1000,-84.82086181640625
2103,29.328127223039417,289,16.801877975463867
2104,190.8328681205691,914,-40.80121994018555
2105,110.88505897943672,1000,-47.198036193847656
2106,149.14341183632868,1000,-77.24275970458984
2107,75.56375750107703,1000,-7.875849723815918
2108,180.38609856516703,1000,-55.66587829589844
2109,51.18333781741114,235,-0.9271230697631836
2110,38.905825479884356,232,-13.350265502929688
2111,127.88238113249756,1000,-59.378868103027344
2112,32.82290982454134,243,-7.091432571411133
2113,156.69573703053356,1000,-52.16170883178711
2114,126.20356786593206,1000,-86.41932678222656
2115,114.1038009470564,1000,-78.6845474243164
2116,102.99904405398286,1000,-40.58024597167969
2117,137.6096380878077,1000,-82.45980834960938
2118,11.94644985616182,240,-17.8740234375
2119,119.95651252195994,1000,-62.09239959716797
2120,137.01479861929687,1000,-92.62493133544922
2121,-5.984634185962321,687,-38.02635955810547
2122,69.59802657970293,1000,-33.08203887939453
2123,165.89142315148595,1000,-105.98965454101562
2124,27.07197636751863,267,-26.369274139404297
2125,186.24933110146094,1000,-61.627281188964844
2126,-26.456933266788212,253,-9.898794174194336
2127,133.72728311751416,1000,-33.796329498291016
2128,150.79498933062973,1000,-76.31800842285156
2129,115.42232849407601,1000,-59.97990798950195
2130,110.99015720571927,1000,-63.01824951171875
2131,79.90140076204908,1000,-42.03125
2132,51.4710242965903,1000,-58.260986328125
2133,153.48291977624902,1000,-113.47682189941406
2134,165.4074274058715,1000,-65.10946655273438
2135,-56.99808968065376,229,-6.991023540496826
2136,110.45781904059862,1000,-66.62149047851562
2137,140.51065922510213,1000,-79.95309448242188
2138,67.84167510353886,1000,-56.935791015625
2139,54.22168506200191,251,-8.385492324829102
2140,153.97464745171266,1000,-83.67668151855469
2141,149.59868070271582,1000,-59.481563568115234
2142,-25.677847866215288,263,-5.75761079788208
2143,111.063484644824,1000,-63.55710220336914
2144,157.83922937603745,1000,-75.61138153076172
2145,2.039483278900036,209,-17.50189781188965
2146,111.68093856000732,1000,-67.99525451660156
2147,139.29114175849475,1000,-66.67485046386719
2148,-6.447701574004526,270,-19.018346786499023
2149,118.18178170520312,1000,-51.866905212402344
2150,149.78873602352007,1000,-67.70079040527344
2151,117.4619823648139,1000,-66.59626770019531
2152,188.81592285353852,1000,-96.28628540039062
2153,114.05840219649768,1000,-30.054866790771484
2154,129.3477768778883,1000,-61.93284225463867
2155,89.87505250204909,1000,-6.789671897888184
2156,135.67333143402968,1000,-53.96906280517578
2157,157.9992681777785,1000,-61.42074203491211
2158,5.484930119191148,215,-2.880582332611084
2159,136.03606446134285,1000,-60.99900817871094
2160,145.47668467733422,1000,-91.8309097290039
2161,162.81681991056686,1000,-93.15225219726562
2162,139.9939799002126,1000,-79.64183044433594
2163,-46.1185678604829,273,-2.878413200378418
2164,-37.76187492585228,314,1.684849739074707
2165,88.28398695725696,1000,-42.26055145263672
2166,49.31387180558785,1000,-42.67736053466797
2167,-23.78975845397929,261,-28.30501365661621
2168,70.13123314329697,1000,-27.646297454833984
2169,54.29440079957271,194,-22.73443603515625
2170,109.1483753365638,1000,-65.022216796875
2171,25.53288159407155,1000,20.832386016845703
2172,16.80888409315206,260,-24.792804718017578
2173,140.42315425882455,1000,-85.80839538574219
2174,95.90332046557354,1000,-73.11457824707031
2175,134.41513636940005,1000,-62.50376510620117
2176,124.60823397680052,1000,-21.915376663208008
2177,-5.9286566337348034,207,0.8123390674591064
2178,22.830975285123515,269,-8.597221374511719
2179,-0.47874001728168025,260,-4.336271286010742
2180,120.30983733426515,1000,35.472774505615234
2181,-4.530993714964495,282,-6.384629249572754
2182,-1.7423324804155413,263,-18.674734115600586
2183,96.69631336961089,1000,-43.86582946777344
2184,129.54463329136686,1000,-53.348575592041016
2185,91.14010586831739,1000,-54.75285339355469
2186,173.00511842319347,1000,-119.24459838867188
2187,102.29350659280774,1000,-71.21098327636719
2188,134.08355535063504,1000,-57.914207458496094
2189,156.5709144965176,1000,-128.69656372070312
2190,-22.81104931398133,295,-2.3413429260253906
2191,125.81231761286138,1000,-47.76940155029297
2192,154.64222074505975,1000,-113.74150085449219
2193,100.74180653252847,1000,-44.37799072265625
2194,105.33254395674066,1000,-67.65478515625
2195,135.03968743706972,1000,-41.362117767333984
2196,176.92430220791005,1000,-94.26862335205078
2197,161.5259145412886,1000,-91.47710418701172
2198,138.49702273953622,1000,-60.806251525878906
2199,39.05396659206684,282,-5.327800750732422
2200,131.76727578680794,1000,-87.06634521484375
2201,107.05241564685285,1000,-55.18156051635742
2202,138.284894577261,1000,-72.28193664550781
2203,144.5439167072365,1000,-26.72925567626953
2204,105.79305733366373,1000,-56.8812370300293
2205,-6.372138974381713,323,-4.700078010559082
2206,113.413355884499,1000,-54.07036209106445
2207,135.23662658481217,1000,-54.2366943359375
2208,153.94264464623166,1000,-85.34362030029297
2209,87.32595886058162,1000,-44.13022232055664
2210,119.32312128907849,1000,-69.46546936035156
2211,99.47467747935696,1000,-60.530906677246094
2212,20.573710780911966,270,-5.219069480895996
2213,120.32838468742125,1000,-35.98533248901367
2214,156.24637960828917,1000,-53.788063049316406
2215,155.06678184802064,1000,-87.03538513183594
2216,145.48889513154967,1000,-83.71113586425781
2217,114.27673239219392,1000,-66.46844482421875
2218,128.04698377644874,1000,-60.67969512939453
2219,114.51486228394634,1000,-14.822635650634766
2220,127.60847243396967,1000,-63.74415588378906
2221,123.45375066269159,1000,-81.9079360961914
2222,140.95582649420354,1000,-85.5283432006836
2223,138.2621440137961,1000,-68.25896453857422
2224,24.996254182057612,253,4.39420223236084
2225,86.03164975222998,1000,-0.31993865966796875
2226,126.29284326253565,1000,-58.3781623840332
2227,79.4588536824833,1000,6.683539390563965
2228,-1.172742967331061,235,-24.038734436035156
2229,-3.7879233970899264,234,-5.001239776611328
2230,9.471287765421906,263,1.191361904144287
2231,98.18541839881506,1000,-45.42134094238281
2232,130.65766201687956,1000,-58.91616439819336
2233,18.713303906850356,192,1.7174715995788574
2234,131.0158294521756,1000,-59.01620864868164
2235,-31.589220494835175,310,-11.462599754333496
2236,111.13164373554952,1000,-33.49564743041992
2237,156.64464435811865,1000,-62.55755615234375
2238,15.850323769325513,244,12.760997772216797
2239,150.86140610020368,1000,-52.05305480957031
2240,7.06564903998985,245,-5.665487289428711
2241,56.87751840986874,196,-5.67021369934082
2242,107.91105611468453,1000,-50.407222747802734
2243,147.98665357829316,1000,-49.155391693115234
2244,6.728259690812905,245,2.190795421600342
2245,23.64417296163832,214,-11.804302215576172
2246,98.2893819288472,1000,-42.79237365722656
2247,123.48359153409974,1000,-47.99685287475586
2248,97.02436424532196,1000,-64.23490905761719
2249,198.07809197871634,982,41.201133728027344
2250,126.19313318156678,1000,-33.46949768066406
2251,147.7402860541125,1000,-81.588134765625
2252,122.68039289431876,1000,-69.86387634277344
2253,21.80204210975404,195,2.7105517387390137
2254,178.10981291396124,1000,-83.0340347290039
2255,61.85455351230034,1000,-26.637222290039062
2256,27.64107288894772,240,-14.619367599487305
2257,117.18947060508069,1000,-55.720218658447266
2258,31.270903799202813,283,-5.670427322387695
2259,19.53225089564883,249,-14.957585334777832
2260,9.308362743273747,242,0.04783225059509277
2261,156.88137361130777,1000,-104.18897247314453
2262,146.26574301290418,1000,-98.62120819091797
2263,134.2347592451254,1000,-84.56019592285156
2264,110.80545542060129,1000,-61.813270568847656
2265,75.04858969234344,1000,-26.110109329223633
2266,128.1112015753743,1000,-39.83210754394531
2267,27.545730762912726,213,-14.168340682983398
2268,134.71527170451844,1000,-73.8232192993164
2269,131.1753794040216,1000,-40.58528137207031
2270,159.06644217652104,1000,-73.57147216796875
2271,-19.19397533032624,202,3.018131732940674
2272,92.41965159265885,1000,-64.83840942382812
2273,18.33964869880444,227,-19.53116226196289
2274,123.10255200829462,1000,-54.53916549682617
2275,158.81573152569322,1000,-91.60216522216797
2276,138.93124512853336,1000,-41.388771057128906
2277,159.56393059606683,1000,-79.08621978759766
2278,75.24294112228704,1000,-50.922607421875
2279,136.96002791873147,1000,-69.95232391357422
2280,-8.646319181200042,215,-14.353982925415039
2281,120.75039750442969,1000,-68.05403900146484
2282,137.678043825054,1000,-60.94806671142578
2283,7.8553792214049025,237,-5.868183135986328
2284,118.1123008308732,1000,-80.315185546875
2285,2.7856195632091243,175,-13.333778381347656
2286,-15.98965903983472,211,-5.113949775695801
2287,116.62862527965848,1000,-62.203460693359375
2288,-3.483977830862699,167,-1.1608763933181763
2289,123.74210451071525,1000,-52.057525634765625
2290,175.5450883626809,1000,-89.0147476196289
2291,121.81055919164832,1000,-67.05290985107422
2292,-0.8851043346540592,184,-5.779464244842529
2293,17.06683672477007,234,-7.155153274536133
2294,136.93589629922158,1000,-28.2967529296875
2295,61.68217380878359,1000,-29.547805786132812
2296,129.6393276597857,1000,-69.28804016113281
2297,26.336914105680037,233,-20.736225128173828
2298,-11.903842360780516,249,-5.787117958068848
2299,77.27742233325853,1000,-18.52376365661621
2300,102.33223082029745,1000,-41.43912887573242
2301,172.9465464827182,1000,-56.282752990722656
2302,44.752556789987864,203,-2.4689602851867676
2303,178.7987941592567,1000,-123.23112487792969
2304,1.1363725153138233,279,-19.355480194091797
2305,140.08685190040129,1000,-96.0762939453125
2306,147.84814477450877,1000,-59.91032028198242
2307,48.054360321558164,1000,-31.859447479248047
2308,168.87303833374398,1000,-75.1292953491211
2309,111.89659274689588,1000,-18.640701293945312
2310,54.57342919482829,1000,-32.081478118896484
2311,141.88798183523053,1000,-49.26169204711914
2312,90.47581634942149,1000,-45.372406005859375
2313,118.37577762613667,1000,-68.90226745605469
2314,172.3203500024695,1000,-101.83790588378906
2315,138.5174062298753,1000,-30.672853469848633
2316,-3.369061204770418,270,-12.921728134155273
2317,128.1100605589436,1000,-76.9930419921875
2318,73.98281757138342,1000,-65.18379211425781
2319,-37.03195000142338,213,-13.141406059265137
2320,101.42568505778841,1000,-39.40843963623047
2321,117.83388095170727,1000,-54.67847442626953
2322,-11.025873912674953,188,0.920996904373169
2323,57.81754964138119,286,-18.241994857788086
2324,176.9339748462256,1000,-41.976314544677734
2325,84.59501491003702,1000,-58.27984619140625
2326,24.655553321917836,507,-7.793262004852295
2327,103.1441561908809,1000,-28.41977310180664
2328,109.98289320636188,1000,-45.59699630737305
2329,136.93522811373865,1000,-60.441036224365234
2330,-43.90528316750253,221,0.538149356842041
2331,113.48742391890946,1000,-50.06727981567383
2332,145.29090292444414,1000,-63.19964599609375
2333,148.9925638625832,1000,-30.420289993286133
2334,137.07575828682084,1000,-45.735633850097656
2335,148.15502577886272,1000,-86.60348510742188
2336,93.57052652510386,1000,-49.6998291015625
2337,95.73901654711065,1000,-56.59075164794922
2338,83.34462538752072,1000,-46.29478073120117
2339,123.64655890600913,1000,-65.19116973876953
2340,128.24074783420193,1000,-83.08271789550781
2341,89.52368036534764,1000,-35.45243835449219
2342,131.26605283067653,1000,-88.6829833984375
2343,158.52022182353363,1000,-71.54369354248047
2344,50.3192557847251,241,-22.292686462402344
2345,41.12004585896886,1000,121.12030029296875
2346,158.69343094375907,1000,-90.75765991210938
2347,62.21718381301673,253,-36.35414505004883
2348,142.71676791068433,1000,-73.7722396850586
2349,98.79439092174043,1000,-36.96663284301758
2350,105.62505256047133,1000,-30.055267333984375
2351,126.30420243245541,1000,-78.39707946777344
2352,135.5980532635305,1000,-71.84873962402344
2353,77.67820126054191,1000,-24.85624885559082
2354,121.4018508688538,1000,-60.001197814941406
2355,67.54223502501954,1000,-51.63911056518555
2356,99.51803660209482,1000,-78.51142883300781
2357,128.7564206395058,1000,-85.3022689819336
2358,24.394628317942264,208,15.606889724731445
2359,173.86023241327226,1000,-66.36580657958984
2360,-33.8736567127428,262,-10.440204620361328
2361,132.86113897412196,1000,-47.29091262817383
2362,72.02637864883812,1000,-61.47462463378906
2363,-18.20623093370922,223,-1.0086179971694946
2364,59.84369765227947,1000,-63.938720703125
2365,106.59549137738694,1000,-47.922096252441406
2366,60.0349015769842,1000,-28.641651153564453
2367,146.22585830151988,1000,-78.6638412475586
2368,165.4446065575454,1000,-144.01162719726562
2369,126.08917568367232,1000,-86.1363296508789
2370,114.19148271467145,1000,-59.55938720703125
2371,128.97573989109486,1000,-58.50193786621094
2372,110.8426696257425,1000,-37.264678955078125
2373,-4.386686690347162,253,5.725040435791016
2374,122.61025732841273,1000,-63.39547348022461
2375,113.92420611778948,1000,-31.725521087646484
2376,131.9582232620438,1000,-42.939208984375
2377,139.88676199504442,1000,-65.38031768798828
2378,120.63547230637107,1000,-33.597713470458984
2379,26.877219605574126,244,-14.574490547180176
2380,26.587885265978343,271,-20.914087295532227
2381,59.41147971366127,1000,-25.526859283447266
2382,77.1671428270657,1000,-53.1318473815918
2383,86.98563802695,1000,-11.883913040161133
2384,101.45977293179187,1000,-47.26350021362305
2385,85.93355275431739,1000,-4.351448059082031
2386,135.8418227808701,1000,-61.765625
2387,105.71998435130206,1000,-23.032821655273438
2388,60.45743621234105,1000,-24.344411849975586
2389,-34.57715139602722,280,7.8842644691467285
2390,108.92260120348693,1000,-44.320655822753906
2391,141.048278454088,1000,-60.74662780761719
2392,29.534524567923512,247,-25.51041603088379
2393,14.515404378708539,235,-1.6600861549377441
2394,119.23176600942053,1000,-38.55712127685547
2395,120.98420144190833,1000,-14.216313362121582
2396,111.63887890453566,1000,-31.77796173095703
2397,98.36428113085088,1000,-59.12742614746094
2398,128.14042076493024,1000,-24.48992347717285
2399,73.91865663873729,1000,-16.34326934814453
2400,10.942210507606148,204,-12.606217384338379
2401,1.289242576629917,277,-4.742873191833496
2402,28.10229278431484,202,1.9932169914245605
2403,87.33118190980566,1000,25.995445251464844
2404,121.43822292765884,1000,-71.5563735961914
2405,87.19091425315787,1000,30.06696128845215
2406,98.89230422459441,1000,-80.5879135131836
2407,89.56415866174221,1000,-66.77142333984375
2408,111.82685427082774,1000,-14.116357803344727
2409,132.78627792636385,1000,11.638801574707031
2410,161.72277807258112,1000,-36.78172302246094
2411,103.31849025052338,1000,-8.062631607055664
2412,165.89334891162054,1000,-48.360286712646484
2413,134.36083604534463,1000,-54.0565185546875
2414,161.48130700697317,1000,-94.8950424194336
2415,109.60933342296944,1000,-18.09516143798828
2416,136.55290176934085,1000,-66.11389923095703
2417,29.71320910453892,195,-13.321678161621094
2418,112.4116524667814,1000,-30.70268440246582
2419,104.22004871614995,1000,-41.43982696533203
2420,93.40930650309376,1000,-56.05524444580078
2421,-25.878959774144434,233,-2.033689498901367
2422,92.9438461510548,1000,-45.117454528808594
2423,44.29719567141248,229,-7.6892242431640625
2424,49.221229194860825,1000,-17.962400436401367
2425,42.19106623134314,169,-2.7322263717651367
2426,-22.46880374144895,226,0.13389205932617188
2427,166.94246599810876,1000,-74.6039810180664
2428,173.70558966490833,1000,-79.17086791992188
2429,120.87305820368269,1000,-69.48593139648438
2430,129.27430525736088,1000,-57.23273468017578
2431,152.00825013969762,1000,-28.003358840942383
2432,121.38091743860059,1000,-14.512262344360352
2433,-11.653433814173383,206,-4.270951271057129
2434,67.76894616470729,1000,-48.41180419921875
2435,-14.852665124648084,203,-2.925851345062256
2436,138.41922062418652,1000,-22.10811996459961
2437,124.39895230758577,1000,-6.769306182861328
2438,141.02343508797833,1000,-8.310073852539062
2439,92.32058159793483,1000,79.52205657958984
2440,161.23868492269634,1000,-53.11704635620117
2441,113.80683348554493,1000,-50.20952606201172
2442,23.726173208312176,197,-10.163419723510742
2443,9.92926794420778,228,-3.414186477661133
2444,48.86713644709356,1000,-66.42438507080078
2445,125.73267787105515,1000,4.021631717681885
2446,143.7523010589291,1000,-46.44983673095703
2447,128.92887864948798,1000,-36.15898895263672
2448,77.73623641682583,1000,-36.84983825683594
2449,81.59496858682263,1000,-32.9205322265625
2450,130.69282439056408,1000,-35.095157623291016
2451,153.9575527023459,1000,-14.695123672485352
2452,109.91984936175021,1000,-4.57377815246582
2453,-19.461878081018597,209,-2.348095178604126
2454,-15.52069241400308,177,9.345573425292969
2455,57.1764263510468,1000,-24.96849822998047
2456,-22.347763265713937,203,12.04793643951416
2457,103.82351039710733,1000,-68.5751953125
2458,77.19099574490787,1000,-43.542724609375
2459,12.98352321634593,195,-17.013492584228516
2460,153.34336597061295,1000,-22.43903350830078
2461,135.19224767203696,1000,-11.071306228637695
2462,142.623680860184,1000,-2.0758485794067383
2463,65.78091136761648,1000,-36.071292877197266
2464,120.10479938206261,1000,-48.13410568237305
2465,143.39958537617926,1000,-12.662099838256836
2466,121.81597093396444,1000,-4.437378406524658
2467,90.12639450777874,1000,-14.026090621948242
2468,92.18724984537725,1000,0.43912410736083984
2469,47.64395245701883,201,0.6292588114738464
2470,133.38155566490113,1000,-36.041419982910156
2471,20.966878615370945,205,-26.519947052001953
2472,125.2069357434339,1000,-19.613264083862305
2473,115.59979410304375,1000,-3.745952606201172
2474,15.619594489018652,194,-1.3128235340118408
2475,127.90958533830059,1000,60.169471740722656
2476,15.948040732714105,226,-25.382247924804688
2477,38.210991165866716,220,-17.4090518951416
2478,131.78911989014952,1000,-3.955873489379883
2479,169.03214897797477,1000,-80.20429992675781
2480,30.784041239854673,205,-11.002774238586426
2481,124.23454243216224,1000,-17.713062286376953
2482,38.197754854868435,253,0.4588484764099121
2483,132.7722243000014,1000,-29.417465209960938
